ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789775033.2,0,0,101.5,60886,65536
1789775033.2,1,0,94.6,60887,65536
1789775033.2,2,0,92.0,3423,65536
1789775033.2,3,0,90.7,3423,65536
1789775035.9,0,0,101.0,60886,65536
1789775035.9,1,0,91.2,60887,65536
1789775035.9,2,0,92.0,3423,65536
1789775035.9,3,0,90.6,3423,65536
1789775038.7,0,0,95.2,60886,65536
1789775038.7,1,0,91.1,60887,65536
1789775038.7,2,0,91.9,3423,65536
1789775038.7,3,0,90.6,3423,65536
1789775041.4,0,0,95.0,60887,65536
1789775041.4,1,0,91.1,60887,65536
1789775041.4,2,0,91.9,3423,65536
1789775041.4,3,0,90.7,3424,65536
1789775044.2,0,0,94.9,60887,65536
1789775044.2,1,0,91.0,60887,65536
1789775044.2,2,0,91.9,3423,65536
1789775044.2,3,0,90.7,3423,65536
1789775046.9,0,0,95.0,60887,65536
1789775046.9,1,0,91.2,60886,65536
1789775046.9,2,0,91.8,3424,65536
1789775046.9,3,0,90.8,3423,65536
1789775049.7,0,0,94.9,60887,65536
1789775049.7,1,0,91.1,60887,65536
1789775049.7,2,0,91.8,3423,65536
1789775049.7,3,0,90.4,3423,65536
1789775052.5,0,0,94.7,60887,65536
1789775052.5,1,0,91.0,60887,65536
1789775052.5,2,0,91.9,3424,65536
1789775052.5,3,0,90.6,3423,65536
1789775055.2,0,0,94.7,60887,65536
1789775055.2,1,0,91.0,60886,65536
1789775055.2,2,0,92.0,3423,65536
1789775055.2,3,0,90.6,3423,65536
1789775058.0,0,76,324.2,60886,65536
1789775058.0,1,78,330.4,60887,65536
1789775058.0,2,0,92.1,3423,65536
1789775058.0,3,0,90.5,3423,65536
1789775060.7,0,88,216.9,60887,65536
1789775060.7,1,89,217.5,60886,65536
1789775060.7,2,0,92.0,3423,65536
1789775060.7,3,0,90.7,3423,65536
1789775063.4,0,87,218.3,60887,65536
1789775063.4,1,89,219.6,60886,65536
1789775063.4,2,0,91.9,3423,65536
1789775063.4,3,0,90.7,3424,65536
1789775066.2,0,75,304.6,60887,65536
1789775066.2,1,78,318.3,60886,65536
1789775066.2,2,0,91.8,3423,65536
1789775066.2,3,0,90.6,3423,65536
1789775068.9,0,76,353.0,60887,65536
1789775068.9,1,77,328.3,60887,65536
1789775068.9,2,0,92.2,3423,65536
1789775068.9,3,0,90.7,3424,65536
1789775071.6,0,87,218.4,60887,65536
1789775071.6,1,90,217.2,60887,65536
1789775071.6,2,0,92.1,3423,65536
1789775071.6,3,0,90.8,3423,65536
1789775074.4,0,87,216.1,60887,65536
1789775074.4,1,89,218.3,60887,65536
1789775074.4,2,0,92.0,3423,65536
1789775074.4,3,0,90.5,3423,65536
1789775077.1,0,75,339.9,60886,65536
1789775077.1,1,76,347.9,60887,65536
1789775077.1,2,0,91.7,3423,65536
1789775077.1,3,0,90.4,3423,65536
1789775079.9,0,77,305.8,60887,65536
1789775079.9,1,77,351.9,60887,65536
1789775079.9,2,0,92.3,3423,65536
1789775079.9,3,0,90.4,3423,65536
1789775082.6,0,88,219.1,60887,65536
1789775082.6,1,89,217.6,60886,65536
1789775082.6,2,0,92.1,3423,65536
1789775082.6,3,0,90.8,3423,65536
1789775085.3,0,85,219.8,60887,65536
1789775085.3,1,86,219.6,60886,65536
1789775085.3,2,0,92.1,3423,65536
1789775085.3,3,0,90.7,3423,65536
