ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789774681.2,0,0,97.7,60616,65536
1789774681.2,1,0,92.6,60616,65536
1789774681.2,2,0,92.0,3423,65536
1789774681.2,3,0,90.7,3423,65536
1789774683.9,0,0,99.2,60616,65536
1789774683.9,1,0,100.0,60616,65536
1789774683.9,2,0,91.9,3423,65536
1789774683.9,3,0,90.5,3423,65536
1789774686.6,0,0,94.7,60616,65536
1789774686.6,1,0,90.9,60616,65536
1789774686.6,2,0,92.1,3424,65536
1789774686.6,3,0,90.5,3423,65536
1789774689.4,0,0,94.9,60617,65536
1789774689.4,1,0,90.8,60617,65536
1789774689.4,2,0,92.0,3423,65536
1789774689.4,3,0,90.4,3423,65536
1789774692.1,0,0,94.7,60617,65536
1789774692.1,1,0,90.8,60617,65536
1789774692.1,2,0,92.1,3423,65536
1789774692.1,3,0,90.6,3423,65536
1789774694.8,0,0,94.9,60617,65536
1789774694.8,1,0,90.7,60617,65536
1789774694.8,2,0,92.0,3423,65536
1789774694.8,3,0,90.7,3423,65536
1789774697.6,0,0,94.7,60616,65536
1789774697.6,1,0,90.7,60617,65536
1789774697.6,2,0,92.1,3423,65536
1789774697.6,3,0,90.7,3423,65536
1789774700.4,0,0,94.8,60617,65536
1789774700.4,1,0,90.7,60617,65536
1789774700.4,2,0,92.1,3423,65536
1789774700.4,3,0,90.6,3424,65536
1789774703.1,0,0,94.5,60616,65536
1789774703.1,1,0,90.7,60616,65536
1789774703.1,2,0,91.9,3423,65536
1789774703.1,3,0,90.7,3423,65536
1789774705.9,0,76,219.2,60624,65536
1789774705.9,1,76,218.0,60624,65536
1789774705.9,2,0,92.1,3423,65536
1789774705.9,3,0,90.8,3423,65536
1789774708.6,0,75,218.4,60624,65536
1789774708.6,1,75,216.8,60625,65536
1789774708.6,2,0,92.0,3423,65536
1789774708.6,3,0,90.7,3423,65536
1789774711.4,0,75,218.7,60624,65536
1789774711.4,1,77,217.2,60625,65536
1789774711.4,2,0,92.0,3423,65536
1789774711.4,3,0,90.6,3423,65536
1789774714.1,0,75,219.8,60624,65536
1789774714.1,1,76,217.4,60625,65536
1789774714.1,2,0,92.1,3423,65536
1789774714.1,3,0,90.6,3423,65536
1789774716.9,0,75,220.3,60624,65536
1789774716.9,1,75,218.5,60624,65536
1789774716.9,2,0,91.8,3424,65536
1789774716.9,3,0,90.8,3423,65536
1789774719.6,0,75,217.6,60625,65536
1789774719.6,1,75,219.2,60625,65536
1789774719.6,2,0,92.0,3423,65536
1789774719.6,3,0,90.7,3423,65536
1789774722.4,0,76,220.3,60624,65536
1789774722.4,1,76,218.9,60625,65536
1789774722.4,2,0,92.0,3423,65536
1789774722.4,3,0,90.7,3423,65536
1789774725.1,0,75,215.4,60624,65536
1789774725.1,1,72,212.9,60624,65536
1789774725.1,2,0,92.1,3423,65536
1789774725.1,3,0,90.8,3423,65536
1789774727.9,0,75,218.7,60624,65536
1789774727.9,1,76,217.2,60625,65536
1789774727.9,2,0,91.9,3423,65536
1789774727.9,3,0,90.5,3423,65536
1789774730.6,0,76,219.8,60624,65536
1789774730.6,1,77,219.4,60625,65536
1789774730.6,2,0,92.0,3423,65536
1789774730.6,3,0,90.7,3423,65536
1789774733.3,0,75,220.9,60624,65536
1789774733.3,1,76,216.5,60625,65536
1789774733.3,2,0,92.1,3423,65536
1789774733.3,3,0,90.7,3423,65536
1789774736.1,0,76,220.6,60624,65536
1789774736.1,1,77,214.8,60625,65536
1789774736.1,2,0,92.3,3423,65536
1789774736.1,3,0,90.8,3423,65536
1789774738.8,0,76,221.8,60624,65536
1789774738.8,1,76,218.9,60625,65536
1789774738.8,2,0,92.3,3423,65536
1789774738.8,3,0,91.0,3424,65536
1789774741.5,0,76,218.0,60624,65536
1789774741.5,1,76,218.6,60625,65536
1789774741.5,2,0,92.2,3423,65536
1789774741.5,3,0,90.6,3423,65536
1789774744.3,0,76,222.5,60624,65536
1789774744.3,1,76,219.3,60625,65536
1789774744.3,2,0,92.1,3423,65536
1789774744.3,3,0,90.7,3423,65536
1789774747.0,0,77,219.1,60624,65536
1789774747.0,1,76,218.9,60625,65536
1789774747.0,2,0,92.0,3424,65536
1789774747.0,3,0,90.8,3423,65536
1789774749.7,0,75,220.1,60625,65536
1789774749.7,1,76,219.2,60625,65536
1789774749.7,2,0,92.1,3424,65536
1789774749.7,3,0,90.8,3423,65536
1789774752.5,0,76,220.1,60624,65536
1789774752.5,1,77,220.5,60625,65536
1789774752.5,2,0,91.9,3423,65536
1789774752.5,3,0,90.8,3423,65536
1789774755.2,0,76,216.9,60624,65536
1789774755.2,1,76,217.6,60625,65536
1789774755.2,2,0,92.3,3423,65536
1789774755.2,3,0,90.7,3423,65536
1789774758.0,0,77,219.1,60624,65536
1789774758.0,1,76,217.6,60625,65536
1789774758.0,2,0,92.1,3424,65536
1789774758.0,3,0,90.7,3423,65536
1789774760.7,0,75,217.6,60625,65536
1789774760.7,1,76,217.8,60625,65536
1789774760.7,2,0,92.2,3423,65536
1789774760.7,3,0,90.8,3423,65536
1789774763.5,0,75,220.7,60624,65536
1789774763.5,1,77,219.3,60625,65536
1789774763.5,2,0,91.9,3423,65536
1789774763.5,3,0,90.7,3423,65536
1789774766.2,0,76,219.0,60624,65536
1789774766.2,1,77,219.8,60625,65536
1789774766.2,2,0,91.9,3423,65536
1789774766.2,3,0,90.7,3423,65536
1789774769.0,0,76,220.7,60625,65536
1789774769.0,1,76,219.1,60625,65536
1789774769.0,2,0,92.1,3423,65536
1789774769.0,3,0,90.5,3424,65536
1789774771.7,0,76,219.7,60625,65536
1789774771.7,1,76,218.5,60625,65536
1789774771.7,2,0,92.1,3423,65536
1789774771.7,3,0,90.7,3423,65536
1789774774.5,0,76,218.9,60625,65536
1789774774.5,1,76,217.3,60624,65536
1789774774.5,2,0,92.0,3423,65536
1789774774.5,3,0,90.7,3423,65536
1789774777.2,0,76,220.1,60625,65536
1789774777.2,1,76,219.3,60625,65536
1789774777.2,2,0,92.1,3423,65536
1789774777.2,3,0,90.6,3423,65536
1789774779.9,0,75,220.9,60625,65536
1789774779.9,1,75,220.0,60625,65536
1789774779.9,2,0,92.0,3423,65536
1789774779.9,3,0,90.7,3424,65536
1789774782.6,0,76,221.1,60625,65536
1789774782.6,1,76,218.7,60625,65536
1789774782.6,2,0,91.8,3423,65536
1789774782.6,3,0,90.6,3423,65536
1789774785.4,0,76,221.3,60625,65536
1789774785.4,1,76,218.2,60625,65536
1789774785.4,2,0,92.0,3423,65536
1789774785.4,3,0,90.9,3423,65536
1789774788.1,0,76,220.1,60624,65536
1789774788.1,1,74,217.6,60625,65536
1789774788.1,2,0,92.1,3423,65536
1789774788.1,3,0,90.8,3423,65536
1789774790.9,0,76,222.8,60625,65536
1789774790.9,1,76,217.6,60625,65536
1789774790.9,2,0,92.0,3423,65536
1789774790.9,3,0,90.8,3424,65536
1789774793.6,0,77,219.8,60625,65536
1789774793.6,1,76,219.1,60624,65536
1789774793.6,2,0,92.0,3423,65536
1789774793.6,3,0,90.7,3423,65536
1789774796.4,0,78,219.3,60625,65536
1789774796.4,1,77,221.3,60625,65536
1789774796.4,2,0,92.0,3423,65536
1789774796.4,3,0,90.7,3423,65536
1789774799.1,0,76,221.6,60625,65536
1789774799.1,1,76,218.6,60625,65536
1789774799.1,2,0,92.0,3424,65536
1789774799.1,3,0,90.7,3423,65536
1789774801.8,0,75,217.6,60625,65536
1789774801.8,1,76,218.3,60625,65536
1789774801.8,2,0,91.9,3423,65536
1789774801.8,3,0,90.6,3423,65536
