ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789775573.2,1,91,238.6,60897,65536
1789775573.2,2,0,92.0,3423,65536
1789775573.2,3,0,90.7,3423,65536
1789775576.0,0,90,242.8,60896,65536
1789775576.0,1,90,241.5,60897,65536
1789775576.0,2,0,92.1,3423,65536
1789775576.0,3,0,90.7,3423,65536
1789775578.7,0,92,236.1,60896,65536
1789775578.7,1,90,234.8,60897,65536
1789775578.7,2,0,92.0,3424,65536
1789775578.7,3,0,91.0,3424,65536
1789775581.4,0,92,237.7,60897,65536
1789775581.4,1,92,239.1,60897,65536
1789775581.4,2,0,92.1,3423,65536
1789775581.4,3,0,90.8,3424,65536
1789775584.2,0,93,237.0,60896,65536
1789775584.2,1,94,238.8,60897,65536
1789775584.2,2,0,92.1,3423,65536
1789775584.2,3,0,90.6,3423,65536
1789775586.9,0,93,238.0,60896,65536
1789775586.9,1,93,238.1,60897,65536
1789775586.9,2,0,92.1,3423,65536
1789775586.9,3,0,90.8,3423,65536
1789775589.6,0,95,243.8,60897,65536
1789775589.6,1,95,239.8,60897,65536
1789775589.6,2,0,91.9,3424,65536
1789775589.6,3,0,90.8,3424,65536
1789775592.4,0,95,235.1,60897,65536
1789775592.4,1,96,237.7,60897,65536
1789775592.4,2,0,92.0,3423,65536
1789775592.4,3,0,90.7,3423,65536
1789775595.1,0,96,236.1,60897,65536
1789775595.1,1,98,239.1,60897,65536
1789775595.1,2,0,91.9,3423,65536
1789775595.1,3,0,90.5,3423,65536
1789775597.8,0,97,235.3,60897,65536
1789775597.8,1,97,239.0,60897,65536
1789775597.8,2,0,92.1,3423,65536
1789775597.8,3,0,90.6,3423,65536
1789775600.6,0,97,239.0,60897,65536
1789775600.6,1,98,237.9,60897,65536
1789775600.6,2,0,92.1,3423,65536
1789775600.6,3,0,90.4,3424,65536
1789775603.3,0,97,241.0,60897,65536
1789775603.3,1,99,238.4,60897,65536
1789775603.3,2,0,91.9,3423,65536
1789775603.3,3,0,90.7,3424,65536
1789775606.1,0,98,237.5,60897,65536
1789775606.1,1,99,237.1,60896,65536
1789775606.1,2,0,92.1,3423,65536
1789775606.1,3,0,90.7,3423,65536
1789775608.8,0,98,235.9,60896,65536
1789775608.8,1,100,240.0,60897,65536
1789775608.8,2,0,92.0,3423,65536
1789775608.8,3,0,90.9,3423,65536
1789775611.5,0,100,235.2,60897,65536
1789775611.5,1,100,237.6,60897,65536
1789775611.5,2,0,92.0,3423,65536
1789775611.5,3,0,90.6,3423,65536
1789775614.3,0,70,313.4,60896,65536
1789775614.3,1,72,332.3,60896,65536
1789775614.3,2,0,92.0,3423,65536
1789775614.3,3,0,90.6,3423,65536
1789775617.0,0,87,229.4,60897,65536
1789775617.0,1,89,230.9,60896,65536
1789775617.0,2,0,92.0,3423,65536
1789775617.0,3,0,90.7,3423,65536
1789775619.7,0,87,231.7,60897,65536
1789775619.7,1,90,231.2,60897,65536
1789775619.7,2,0,91.8,3423,65536
1789775619.7,3,0,90.8,3423,65536
1789775622.4,0,87,232.4,60897,65536
1789775622.4,1,92,231.9,60897,65536
1789775622.4,2,0,92.1,3423,65536
1789775622.4,3,0,90.8,3424,65536
1789775625.2,0,87,232.9,60896,65536
1789775625.2,1,92,235.1,60897,65536
1789775625.2,2,0,91.9,3423,65536
1789775625.2,3,0,90.8,3423,65536
1789775627.9,0,88,233.8,60896,65536
1789775627.9,1,93,234.6,60898,65536
1789775627.9,2,0,92.0,3424,65536
1789775627.9,3,0,90.8,3423,65536
1789775630.7,0,89,237.9,60897,65536
1789775630.7,1,90,238.4,60897,65536
1789775630.7,2,0,92.1,3423,65536
1789775630.7,3,0,90.4,3423,65536
1789775633.4,0,90,237.2,60897,65536
1789775633.4,1,92,239.0,60897,65536
1789775633.4,2,0,92.2,3423,65536
1789775633.4,3,0,90.8,3423,65536
1789775636.1,0,91,240.3,60897,65536
1789775636.1,1,91,239.9,60897,65536
1789775636.1,2,0,92.5,3423,65536
1789775636.1,3,0,90.8,3423,65536
1789775638.8,0,92,238.8,60896,65536
1789775638.8,1,91,243.9,60897,65536
1789775638.8,2,0,92.2,3424,65536
1789775638.8,3,0,90.7,3424,65536
1789775641.6,0,92,237.0,60896,65536
1789775641.6,1,93,239.4,60897,65536
1789775641.6,2,0,92.0,3423,65536
1789775641.6,3,0,90.7,3423,65536
1789775644.4,0,94,240.1,60896,65536
1789775644.4,1,94,240.8,60897,65536
1789775644.4,2,0,92.1,3423,65536
1789775644.4,3,0,90.9,3423,65536
1789775647.1,0,93,239.3,60896,65536
1789775647.1,1,95,238.4,60896,65536
1789775647.1,2,0,92.3,3423,65536
1789775647.1,3,0,90.9,3423,65536
1789775649.9,0,95,237.7,60897,65536
1789775649.9,1,96,235.9,60897,65536
1789775649.9,2,0,92.0,3423,65536
1789775649.9,3,0,90.8,3424,65536
1789775652.6,0,96,238.9,60896,65536
1789775652.6,1,97,234.3,60897,65536
1789775652.6,2,0,92.1,3423,65536
1789775652.6,3,0,90.7,3423,65536
1789775655.4,0,96,234.6,60896,65536
1789775655.4,1,96,242.3,60896,65536
1789775655.4,2,0,92.1,3423,65536
1789775655.4,3,0,90.8,3423,65536
1789775658.1,0,96,239.4,60897,65536
1789775658.1,1,98,241.3,60897,65536
1789775658.1,2,0,92.3,3424,65536
1789775658.1,3,0,90.7,3423,65536
1789775660.8,0,98,235.6,60897,65536
1789775660.8,1,97,238.0,60897,65536
1789775660.8,2,0,92.1,3423,65536
1789775660.8,3,0,90.6,3423,65536
1789775663.5,0,98,237.7,60896,65536
1789775663.5,1,98,242.4,60896,65536
1789775663.5,2,0,92.0,3423,65536
1789775663.5,3,0,90.7,3423,65536
1789775666.3,0,99,238.3,60896,65536
1789775666.3,1,100,238.5,60896,65536
1789775666.3,2,0,92.3,3423,65536
1789775666.3,3,0,90.6,3423,65536
1789775669.0,0,98,238.9,60896,65536
1789775669.0,1,100,242.1,60897,65536
1789775669.0,2,0,92.0,3423,65536
1789775669.0,3,0,90.8,3423,65536
1789775671.7,0,94,233.6,60897,65536
1789775671.7,1,90,231.6,60896,65536
1789775671.7,2,0,92.3,3423,65536
1789775671.7,3,0,90.8,3423,65536
