ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789774983.1,0,0,95.9,60887,65536
1789774983.1,1,0,91.7,60887,65536
1789774983.1,2,0,91.9,3423,65536
1789774983.1,3,0,90.5,3423,65536
1789774985.9,0,0,102.5,60887,65536
1789774985.9,1,0,98.8,60887,65536
1789774985.9,2,0,92.1,3424,65536
1789774985.9,3,0,90.6,3423,65536
1789774988.6,0,0,95.1,60886,65536
1789774988.6,1,0,91.2,60887,65536
1789774988.6,2,0,92.1,3423,65536
1789774988.6,3,0,90.6,3423,65536
1789774991.4,0,0,95.1,60887,65536
1789774991.4,1,0,91.1,60886,65536
1789774991.4,2,0,92.1,3423,65536
1789774991.4,3,0,90.6,3423,65536
1789774994.1,0,0,94.8,60886,65536
1789774994.1,1,0,91.2,60886,65536
1789774994.1,2,0,91.9,3423,65536
1789774994.1,3,0,90.5,3423,65536
1789774996.9,0,0,95.1,60886,65536
1789774996.9,1,0,91.0,60886,65536
1789774996.9,2,0,91.9,3423,65536
1789774996.9,3,0,90.7,3423,65536
1789774999.6,0,0,95.0,60887,65536
1789774999.6,1,0,91.0,60887,65536
1789774999.6,2,0,91.9,3423,65536
1789774999.6,3,0,90.7,3424,65536
1789775002.4,0,0,95.0,60887,65536
1789775002.4,1,0,91.0,60887,65536
1789775002.4,2,0,92.0,3423,65536
1789775002.4,3,0,90.5,3423,65536
1789775005.1,0,71,218.8,60887,65536
1789775005.1,1,72,273.3,60887,65536
1789775005.1,2,0,92.0,3423,65536
1789775005.1,3,0,90.8,3423,65536
1789775007.9,0,75,218.1,60886,65536
1789775007.9,1,76,217.8,60887,65536
1789775007.9,2,0,92.0,3423,65536
1789775007.9,3,0,90.6,3423,65536
1789775010.6,0,76,219.9,60887,65536
1789775010.6,1,76,219.4,60887,65536
1789775010.6,2,0,91.9,3423,65536
1789775010.6,3,0,90.7,3424,65536
1789775013.4,0,75,217.1,60886,65536
1789775013.4,1,77,219.5,60887,65536
1789775013.4,2,0,92.1,3423,65536
1789775013.4,3,0,90.5,3423,65536
1789775016.1,0,75,218.5,60886,65536
1789775016.1,1,78,216.3,60887,65536
1789775016.1,2,0,91.9,3423,65536
1789775016.1,3,0,90.7,3423,65536
1789775018.8,0,71,310.2,60886,65536
1789775018.8,1,71,325.2,60887,65536
1789775018.8,2,0,91.9,3423,65536
1789775018.8,3,0,90.6,3423,65536
1789775021.6,0,76,219.6,60887,65536
1789775021.6,1,76,215.7,60887,65536
1789775021.6,2,0,91.9,3423,65536
1789775021.6,3,0,90.6,3423,65536
1789775024.3,0,75,217.9,60887,65536
1789775024.3,1,76,220.1,60887,65536
1789775024.3,2,0,92.0,3423,65536
1789775024.3,3,0,90.5,3423,65536
1789775027.0,0,77,215.5,60887,65536
1789775027.0,1,76,218.0,60887,65536
1789775027.0,2,0,91.9,3423,65536
1789775027.0,3,0,90.9,3423,65536
1789775029.8,0,76,219.4,60886,65536
1789775029.8,1,76,216.1,60887,65536
1789775029.8,2,0,91.9,3423,65536
1789775029.8,3,0,90.6,3423,65536
