ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789775164.2,0,0,104.5,60890,65536
1789775164.2,1,0,101.0,60890,65536
1789775164.2,2,0,92.1,3423,65536
1789775164.2,3,0,90.8,3423,65536
1789775166.9,0,0,95.3,60890,65536
1789775166.9,1,0,100.5,60890,65536
1789775166.9,2,0,92.0,3423,65536
1789775166.9,3,0,90.7,3423,65536
1789775169.7,0,0,95.3,60890,65536
1789775169.7,1,0,91.4,60891,65536
1789775169.7,2,0,92.1,3423,65536
1789775169.7,3,0,90.7,3424,65536
1789775172.4,0,0,95.2,60890,65536
1789775172.4,1,0,91.4,60891,65536
1789775172.4,2,0,92.0,3423,65536
1789775172.4,3,0,90.8,3423,65536
1789775175.2,0,0,94.8,60891,65536
1789775175.2,1,0,91.5,60891,65536
1789775175.2,2,0,91.9,3423,65536
1789775175.2,3,0,90.6,3423,65536
1789775177.9,0,0,95.1,60891,65536
1789775177.9,1,0,91.2,60891,65536
1789775177.9,2,0,92.3,3423,65536
1789775177.9,3,0,90.6,3423,65536
1789775180.6,0,0,95.1,60890,65536
1789775180.6,1,0,91.2,60891,65536
1789775180.6,2,0,92.0,3423,65536
1789775180.6,3,0,90.9,3423,65536
1789775183.4,0,0,95.2,60890,65536
1789775183.4,1,0,91.2,60891,65536
1789775183.4,2,0,92.3,3423,65536
1789775183.4,3,0,90.7,3424,65536
1789775186.1,0,0,95.1,60890,65536
1789775186.1,1,0,91.4,60891,65536
1789775186.1,2,0,92.0,3423,65536
1789775186.1,3,0,90.9,3423,65536
1789775188.8,0,76,221.2,60896,65536
1789775188.8,1,76,218.4,60897,65536
1789775188.8,2,0,92.1,3423,65536
1789775188.8,3,0,90.8,3423,65536
1789775191.6,0,77,220.0,60897,65536
1789775191.6,1,76,218.2,60897,65536
1789775191.6,2,0,92.0,3423,65536
1789775191.6,3,0,90.7,3423,65536
1789775194.3,0,76,219.8,60897,65536
1789775194.3,1,76,219.2,60897,65536
1789775194.3,2,0,92.0,3423,65536
1789775194.3,3,0,90.7,3423,65536
1789775197.1,0,76,221.5,60897,65536
1789775197.1,1,76,220.0,60897,65536
1789775197.1,2,0,92.1,3423,65536
1789775197.1,3,0,90.7,3423,65536
