ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789774892.4,0,0,104.1,60745,65536
1789774892.4,1,0,98.3,60745,65536
1789774892.4,2,0,92.0,3423,65536
1789774892.4,3,0,90.7,3423,65536
1789774895.1,0,0,95.0,60744,65536
1789774895.1,1,0,100.3,60745,65536
1789774895.1,2,0,92.0,3423,65536
1789774895.1,3,0,90.7,3423,65536
1789774897.9,0,0,94.9,60744,65536
1789774897.9,1,0,91.4,60745,65536
1789774897.9,2,0,92.0,3423,65536
1789774897.9,3,0,90.7,3423,65536
1789774900.6,0,0,94.9,60745,65536
1789774900.6,1,0,91.1,60745,65536
1789774900.6,2,0,91.8,3423,65536
1789774900.6,3,0,90.6,3423,65536
1789774903.4,0,0,95.0,60744,65536
1789774903.4,1,0,91.0,60745,65536
1789774903.4,2,0,92.1,3423,65536
1789774903.4,3,0,90.7,3423,65536
1789774906.1,0,0,94.8,60744,65536
1789774906.1,1,0,91.0,60745,65536
1789774906.1,2,0,91.9,3423,65536
1789774906.1,3,0,90.7,3423,65536
1789774908.8,0,0,94.9,60744,65536
1789774908.8,1,0,90.9,60745,65536
1789774908.8,2,0,92.1,3424,65536
1789774908.8,3,0,90.7,3424,65536
1789774911.6,0,0,94.8,60745,65536
1789774911.6,1,0,91.2,60745,65536
1789774911.6,2,0,92.0,3423,65536
1789774911.6,3,0,90.5,3423,65536
1789774914.3,0,0,94.9,60745,65536
1789774914.3,1,0,91.3,60745,65536
1789774914.3,2,0,92.0,3423,65536
1789774914.3,3,0,90.5,3423,65536
1789774917.1,0,70,314.0,60785,65536
1789774917.1,1,73,327.0,60785,65536
1789774917.1,2,0,91.8,3423,65536
1789774917.1,3,0,90.6,3423,65536
1789774919.8,0,90,236.3,60884,65536
1789774919.8,1,91,236.8,60885,65536
1789774919.8,2,0,92.1,3423,65536
1789774919.8,3,0,90.7,3423,65536
1789774922.5,0,90,233.8,60885,65536
1789774922.5,1,92,238.6,60884,65536
1789774922.5,2,0,92.0,3423,65536
1789774922.5,3,0,90.7,3423,65536
1789774925.3,0,91,237.9,60884,65536
1789774925.3,1,92,237.9,60885,65536
1789774925.3,2,0,92.2,3423,65536
1789774925.3,3,0,90.5,3423,65536
1789774928.0,0,92,236.7,60884,65536
1789774928.0,1,92,235.3,60885,65536
1789774928.0,2,0,92.0,3423,65536
1789774928.0,3,0,90.5,3423,65536
1789774930.8,0,92,236.8,60884,65536
1789774930.8,1,93,234.4,60885,65536
1789774930.8,2,0,91.9,3423,65536
1789774930.8,3,0,90.6,3423,65536
1789774933.5,0,93,231.6,60884,65536
1789774933.5,1,91,233.4,60885,65536
1789774933.5,2,0,92.0,3423,65536
1789774933.5,3,0,90.6,3423,65536
1789774936.3,0,94,234.4,60884,65536
1789774936.3,1,97,235.8,60884,65536
1789774936.3,2,0,91.9,3423,65536
1789774936.3,3,0,90.5,3423,65536
1789774939.0,0,97,230.0,60885,65536
1789774939.0,1,98,234.7,60885,65536
1789774939.0,2,0,92.1,3424,65536
1789774939.0,3,0,90.6,3423,65536
1789774941.8,0,94,235.2,60885,65536
1789774941.8,1,99,235.3,60884,65536
1789774941.8,2,0,92.1,3423,65536
1789774941.8,3,0,90.5,3423,65536
1789774944.5,0,95,231.8,60885,65536
1789774944.5,1,98,233.1,60884,65536
1789774944.5,2,0,92.1,3423,65536
1789774944.5,3,0,90.6,3424,65536
1789774947.3,0,70,321.9,60885,65536
1789774947.3,1,71,319.7,60885,65536
1789774947.3,2,0,92.0,3423,65536
1789774947.3,3,0,90.7,3423,65536
1789774950.0,0,71,328.7,60885,65536
1789774950.0,1,73,313.6,60885,65536
1789774950.0,2,0,91.8,3423,65536
1789774950.0,3,0,90.8,3424,65536
1789774952.8,0,75,320.5,60885,65536
1789774952.8,1,74,328.2,60885,65536
1789774952.8,2,0,91.9,3423,65536
1789774952.8,3,0,90.4,3423,65536
1789774955.5,0,90,234.2,60885,65536
1789774955.5,1,91,233.5,60885,65536
1789774955.5,2,0,92.1,3423,65536
1789774955.5,3,0,90.5,3423,65536
1789774958.3,0,91,232.6,60884,65536
1789774958.3,1,93,238.7,60885,65536
1789774958.3,2,0,91.9,3423,65536
1789774958.3,3,0,90.6,3423,65536
1789774961.0,0,92,239.4,60884,65536
1789774961.0,1,93,236.0,60885,65536
1789774961.0,2,0,92.0,3423,65536
1789774961.0,3,0,90.4,3423,65536
1789774963.7,0,93,237.0,60885,65536
1789774963.7,1,95,231.9,60885,65536
1789774963.7,2,0,91.9,3423,65536
1789774963.7,3,0,90.7,3423,65536
1789774966.5,0,93,233.9,60885,65536
1789774966.5,1,95,236.4,60885,65536
1789774966.5,2,0,92.1,3423,65536
1789774966.5,3,0,90.6,3423,65536
1789774969.2,0,94,235.6,60885,65536
1789774969.2,1,97,234.9,60885,65536
1789774969.2,2,0,91.8,3423,65536
1789774969.2,3,0,90.3,3423,65536
1789774971.9,0,96,232.5,60885,65536
1789774971.9,1,100,231.9,60885,65536
1789774971.9,2,0,91.9,3423,65536
1789774971.9,3,0,90.6,3423,65536
1789774974.7,0,97,230.0,60885,65536
1789774974.7,1,100,232.5,60885,65536
1789774974.7,2,0,92.3,3423,65536
1789774974.7,3,0,91.1,3423,65536
1789774977.4,0,96,227.9,60885,65536
1789774977.4,1,100,233.9,60885,65536
1789774977.4,2,0,91.9,3423,65536
1789774977.4,3,0,91.0,3423,65536
1789774980.1,0,97,231.2,60885,65536
1789774980.1,1,100,229.4,60885,65536
1789774980.1,2,0,92.1,3423,65536
1789774980.1,3,0,90.7,3423,65536
