ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789773149.6,0,0,103.3,60309,65536
1789773149.6,1,0,95.9,60309,65536
1789773149.6,2,0,94.7,60302,65536
1789773149.6,3,0,92.1,60302,65536
1789773152.3,0,0,94.5,60309,65536
1789773152.3,1,0,90.7,60309,65536
1789773152.3,2,0,92.0,60302,65536
1789773152.3,3,0,90.6,60302,65536
1789773155.0,0,0,94.4,60309,65536
1789773155.0,1,0,90.5,60309,65536
1789773155.0,2,0,92.1,60302,65536
1789773155.0,3,0,90.6,60302,65536
1789773157.8,0,0,94.3,60308,65536
1789773157.8,1,0,90.6,60309,65536
1789773157.8,2,0,92.1,60302,65536
1789773157.8,3,0,90.5,60302,65536
1789773160.5,0,0,94.4,60309,65536
1789773160.5,1,0,90.6,60309,65536
1789773160.5,2,0,91.9,60303,65536
1789773160.5,3,0,90.6,60302,65536
1789773163.3,0,0,94.3,60309,65536
1789773163.3,1,0,90.5,60309,65536
1789773163.3,2,0,92.2,60302,65536
1789773163.3,3,0,91.0,60303,65536
1789773166.0,0,0,94.2,60309,65536
1789773166.0,1,0,90.5,60309,65536
1789773166.0,2,0,92.1,60302,65536
1789773166.0,3,0,90.6,60303,65536
1789773168.8,0,0,94.3,60308,65536
1789773168.8,1,0,90.4,60309,65536
1789773168.8,2,0,91.9,60303,65536
1789773168.8,3,0,90.7,60303,65536
1789773171.5,0,0,94.2,60309,65536
1789773171.5,1,0,90.4,60308,65536
1789773171.5,2,0,91.9,60302,65536
1789773171.5,3,0,90.7,60303,65536
1789773174.2,0,44,143.9,60310,65536
1789773174.2,1,45,138.6,60310,65536
1789773174.2,2,46,141.0,60304,65536
1789773174.2,3,61,138.8,60305,65536
1789773177.0,0,39,141.8,60310,65536
1789773177.0,1,51,140.5,60310,65536
1789773177.0,2,58,142.6,60304,65536
1789773177.0,3,49,140.0,60304,65536
1789773179.8,0,49,146.8,60311,65536
1789773179.8,1,43,142.8,60311,65536
1789773179.8,2,51,142.6,60304,65536
1789773179.8,3,55,142.2,60304,65536
1789773182.5,0,47,145.4,60310,65536
1789773182.5,1,45,142.2,60312,65536
1789773182.5,2,55,143.8,60304,65536
1789773182.5,3,53,146.1,60304,65536
1789773185.3,0,51,141.1,60310,65536
1789773185.3,1,39,138.4,60311,65536
1789773185.3,2,52,138.8,60304,65536
1789773185.3,3,52,136.5,60304,65536
1789773188.0,0,53,145.7,60310,65536
1789773188.0,1,43,145.8,60311,65536
1789773188.0,2,61,146.1,60305,65536
1789773188.0,3,50,141.7,60305,65536
1789773190.8,0,59,146.8,60311,65536
1789773190.8,1,45,144.2,60311,65536
1789773190.8,2,51,144.1,60304,65536
1789773190.8,3,46,143.3,60305,65536
1789773193.5,0,44,148.5,60310,65536
1789773193.5,1,45,145.2,60311,65536
1789773193.5,2,52,145.0,60304,65536
1789773193.5,3,47,141.2,60305,65536
1789773196.3,0,52,144.6,60310,65536
1789773196.3,1,47,142.9,60311,65536
1789773196.3,2,50,139.6,60304,65536
1789773196.3,3,38,139.0,60304,65536
1789773199.0,0,50,144.7,60310,65536
1789773199.0,1,43,145.9,60311,65536
1789773199.0,2,53,148.6,60304,65536
1789773199.0,3,56,139.3,60305,65536
1789773201.7,0,53,145.6,60311,65536
1789773201.7,1,43,142.6,60311,65536
1789773201.7,2,45,143.9,60304,65536
1789773201.7,3,57,141.1,60305,65536
1789773204.5,0,56,146.9,60310,65536
1789773204.5,1,43,144.6,60311,65536
1789773204.5,2,47,143.5,60304,65536
1789773204.5,3,55,143.5,60305,65536
