ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789774241.6,0,0,96.6,60501,65536
1789774241.6,1,0,90.9,60523,65536
1789774241.6,2,0,92.1,60494,65536
1789774241.6,3,0,90.9,60495,65536
1789774244.3,0,0,95.0,60501,65536
1789774244.3,1,0,90.6,60523,65536
1789774244.3,2,0,92.0,60494,65536
1789774244.3,3,0,90.7,60494,65536
1789774247.1,0,0,95.1,60501,65536
1789774247.1,1,0,90.7,60523,65536
1789774247.1,2,0,92.2,60494,65536
1789774247.1,3,0,90.7,60494,65536
1789774249.8,0,0,95.0,60502,65536
1789774249.8,1,0,90.5,60524,65536
1789774249.8,2,0,92.2,60495,65536
1789774249.8,3,0,90.8,60495,65536
1789774252.5,0,0,94.7,60501,65536
1789774252.5,1,0,90.9,60524,65536
1789774252.5,2,0,92.3,60495,65536
1789774252.5,3,0,90.8,60495,65536
1789774255.3,0,0,95.0,60501,65536
1789774255.3,1,0,90.7,60524,65536
1789774255.3,2,0,92.0,60495,65536
1789774255.3,3,0,90.8,60495,65536
1789774258.0,0,0,94.7,60501,65536
1789774258.0,1,0,90.6,60523,65536
1789774258.0,2,0,92.1,60495,65536
1789774258.0,3,0,90.6,60495,65536
1789774260.8,0,0,94.6,60501,65536
1789774260.8,1,0,90.6,60523,65536
1789774260.8,2,0,91.9,60495,65536
1789774260.8,3,0,90.6,60495,65536
1789774263.5,0,0,94.7,60501,65536
1789774263.5,1,0,90.4,60523,65536
1789774263.5,2,0,91.9,60495,65536
1789774263.5,3,0,90.7,60495,65536
1789774266.3,0,85,221.0,60501,65536
1789774266.3,1,83,219.9,60523,65536
1789774266.3,2,85,226.3,60495,65536
1789774266.3,3,84,217.5,60494,65536
1789774269.0,0,86,221.3,60501,65536
1789774269.0,1,86,221.6,60524,65536
1789774269.0,2,86,216.3,60495,65536
1789774269.0,3,84,215.4,60496,65536
1789774271.8,0,86,221.6,60502,65536
1789774271.8,1,85,222.3,60523,65536
1789774271.8,2,88,221.7,60495,65536
1789774271.8,3,86,224.4,60495,65536
1789774274.5,0,86,218.7,60501,65536
1789774274.5,1,87,222.3,60523,65536
1789774274.5,2,88,224.0,60495,65536
1789774274.5,3,86,218.9,60494,65536
1789774277.2,0,86,219.3,60501,65536
1789774277.2,1,88,220.8,60523,65536
1789774277.2,2,88,219.3,60496,65536
1789774277.2,3,87,214.2,60495,65536
1789774280.0,0,87,220.1,60501,65536
1789774280.0,1,87,213.6,60523,65536
1789774280.0,2,90,219.2,60495,65536
1789774280.0,3,89,216.4,60495,65536
1789774282.7,0,76,219.4,60503,65536
1789774282.7,1,84,216.0,60523,65536
1789774282.7,2,86,232.8,60497,65536
1789774282.7,3,84,216.1,60495,65536
1789774285.5,0,85,219.0,60503,65536
1789774285.5,1,87,217.6,60523,65536
1789774285.5,2,87,220.8,60496,65536
1789774285.5,3,84,222.5,60495,65536
1789774288.2,0,85,220.3,60503,65536
1789774288.2,1,86,221.7,60523,65536
1789774288.2,2,87,221.2,60497,65536
1789774288.2,3,85,219.1,60495,65536
1789774291.0,0,85,226.9,60503,65536
1789774291.0,1,89,224.7,60523,65536
1789774291.0,2,88,221.5,60497,65536
1789774291.0,3,85,220.3,60495,65536
1789774293.7,0,88,227.5,60503,65536
1789774293.7,1,88,224.1,60523,65536
1789774293.7,2,89,221.5,60497,65536
1789774293.7,3,86,216.1,60495,65536
1789774296.5,0,87,224.5,60503,65536
1789774296.5,1,90,215.6,60523,65536
1789774296.5,2,90,220.3,60497,65536
1789774296.5,3,87,214.2,60495,65536
1789774299.2,0,83,221.8,60504,65536
1789774299.2,1,86,221.5,60523,65536
1789774299.2,2,86,214.2,60497,65536
1789774299.2,3,82,217.1,60495,65536
1789774301.9,0,85,222.1,60503,65536
1789774301.9,1,86,222.3,60523,65536
1789774301.9,2,87,220.7,60497,65536
1789774301.9,3,82,218.3,60495,65536
1789774304.7,0,86,220.3,60503,65536
1789774304.7,1,86,211.3,60523,65536
1789774304.7,2,87,222.4,60496,65536
1789774304.7,3,83,217.2,60495,65536
1789774307.4,0,86,220.3,60503,65536
1789774307.4,1,87,220.9,60523,65536
1789774307.4,2,88,224.8,60496,65536
1789774307.4,3,83,218.6,60494,65536
1789774310.1,0,88,217.4,60503,65536
1789774310.1,1,89,217.9,60524,65536
1789774310.1,2,88,220.6,60497,65536
1789774310.1,3,83,213.0,60495,65536
1789774312.9,0,88,214.3,60503,65536
1789774312.9,1,90,222.8,60523,65536
1789774312.9,2,90,218.8,60497,65536
1789774312.9,3,83,218.1,60495,65536
1789774315.6,0,0,104.2,60503,65536
1789774315.6,1,0,100.6,60524,65536
1789774315.6,2,0,101.9,60496,65536
1789774315.6,3,0,91.5,60494,65536
