ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789772772.5,0,0,102.4,60369,65536
1789772772.5,1,0,94.7,60369,65536
1789772772.5,2,0,91.9,3415,65536
1789772772.5,3,0,90.6,3414,65536
1789772775.3,0,0,94.5,60369,65536
1789772775.3,1,0,90.7,60369,65536
1789772775.3,2,0,91.9,3415,65536
1789772775.3,3,0,90.5,3413,65536
1789772778.0,0,0,94.4,60368,65536
1789772778.0,1,0,90.6,60370,65536
1789772778.0,2,0,91.7,3416,65536
1789772778.0,3,0,90.5,3413,65536
1789772780.8,0,0,94.5,60368,65536
1789772780.8,1,0,90.6,60369,65536
1789772780.8,2,0,91.9,3416,65536
1789772780.8,3,0,90.4,3414,65536
1789772783.5,0,0,94.4,60368,65536
1789772783.5,1,0,90.5,60370,65536
1789772783.5,2,0,92.0,3416,65536
1789772783.5,3,0,90.6,3414,65536
1789772786.3,0,0,94.6,60368,65536
1789772786.3,1,0,90.4,60369,65536
1789772786.3,2,0,92.2,3416,65536
1789772786.3,3,0,90.7,3413,65536
1789772789.1,0,0,94.5,60369,65536
1789772789.1,1,0,90.5,60370,65536
1789772789.1,2,0,92.0,3416,65536
1789772789.1,3,0,90.7,3414,65536
1789772791.8,0,0,94.5,60369,65536
1789772791.8,1,0,90.6,60369,65536
1789772791.8,2,0,92.0,3415,65536
1789772791.8,3,0,90.4,3414,65536
1789772794.6,0,0,94.4,60369,65536
1789772794.6,1,0,90.5,60369,65536
1789772794.6,2,0,91.8,3415,65536
1789772794.6,3,0,90.5,3414,65536
1789772797.3,0,69,187.6,60371,65536
1789772797.3,1,63,184.4,60371,65536
1789772797.3,2,0,91.9,3415,65536
1789772797.3,3,0,90.9,3414,65536
1789772800.1,0,67,187.9,60371,65536
1789772800.1,1,65,183.0,60371,65536
1789772800.1,2,0,91.9,3416,65536
1789772800.1,3,0,90.5,3413,65536
1789772802.8,0,69,186.0,60371,65536
1789772802.8,1,62,180.8,60371,65536
1789772802.8,2,0,91.9,3416,65536
1789772802.8,3,0,90.5,3413,65536
1789772805.6,0,67,185.7,60371,65536
1789772805.6,1,67,185.8,60371,65536
1789772805.6,2,0,91.7,3416,65536
1789772805.6,3,0,90.4,3413,65536
1789772808.3,0,67,190.3,60370,65536
1789772808.3,1,69,187.9,60371,65536
1789772808.3,2,0,91.9,3416,65536
1789772808.3,3,0,90.6,3413,65536
1789772811.0,0,67,177.7,60370,65536
1789772811.0,1,55,172.7,60371,65536
1789772811.0,2,0,91.7,3416,65536
1789772811.0,3,0,90.5,3414,65536
1789772813.8,0,71,185.6,60370,65536
1789772813.8,1,68,183.4,60371,65536
1789772813.8,2,0,92.1,3416,65536
1789772813.8,3,0,90.8,3414,65536
1789772816.5,0,69,189.0,60370,65536
1789772816.5,1,67,187.3,60371,65536
1789772816.5,2,0,92.1,3415,65536
1789772816.5,3,0,90.6,3413,65536
1789772819.3,0,65,188.9,60371,65536
1789772819.3,1,70,186.1,60371,65536
1789772819.3,2,0,92.0,3416,65536
1789772819.3,3,0,90.6,3414,65536
1789772822.0,0,66,186.1,60371,65536
1789772822.0,1,67,183.9,60371,65536
1789772822.0,2,0,91.9,3416,65536
1789772822.0,3,0,90.6,3413,65536
1789772824.8,0,65,188.9,60370,65536
1789772824.8,1,66,184.1,60371,65536
1789772824.8,2,0,91.9,3416,65536
1789772824.8,3,0,90.7,3413,65536
1789772827.6,0,63,179.6,60370,65536
1789772827.6,1,51,173.4,60371,65536
1789772827.6,2,0,91.8,3416,65536
1789772827.6,3,0,90.7,3414,65536
