ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789773605.9,0,0,98.0,60395,65536
1789773605.9,1,0,92.0,60496,65536
1789773605.9,2,0,91.9,3423,65536
1789773605.9,3,0,90.5,3423,65536
1789773608.6,0,0,94.7,60395,65536
1789773608.6,1,0,91.0,60496,65536
1789773608.6,2,0,91.7,3423,65536
1789773608.6,3,0,90.5,3422,65536
1789773611.4,0,0,94.6,60396,65536
1789773611.4,1,0,90.6,60495,65536
1789773611.4,2,0,92.0,3423,65536
1789773611.4,3,0,90.7,3423,65536
1789773614.1,0,0,94.8,60395,65536
1789773614.1,1,0,90.7,60495,65536
1789773614.1,2,0,92.0,3422,65536
1789773614.1,3,0,90.5,3422,65536
1789773616.9,0,0,94.7,60395,65536
1789773616.9,1,0,90.7,60495,65536
1789773616.9,2,0,91.9,3422,65536
1789773616.9,3,0,90.6,3422,65536
1789773619.6,0,0,94.6,60396,65536
1789773619.6,1,0,90.6,60496,65536
1789773619.6,2,0,91.9,3422,65536
1789773619.6,3,0,90.7,3422,65536
1789773622.4,0,0,94.8,60395,65536
1789773622.4,1,0,90.5,60496,65536
1789773622.4,2,0,91.9,3422,65536
1789773622.4,3,0,90.5,3422,65536
1789773625.1,0,0,94.6,60395,65536
1789773625.1,1,0,90.6,60495,65536
1789773625.1,2,0,91.8,3422,65536
1789773625.1,3,0,90.6,3423,65536
1789773627.8,0,0,94.6,60395,65536
1789773627.8,1,0,90.8,60497,65536
1789773627.8,2,0,92.1,3422,65536
1789773627.8,3,0,90.7,3423,65536
1789773630.5,0,100,240.3,60516,65536
1789773630.5,1,100,232.1,60518,65536
1789773630.5,2,0,91.9,3422,65536
1789773630.5,3,0,90.5,3422,65536
1789773633.3,0,100,232.5,60515,65536
1789773633.3,1,100,236.9,60518,65536
1789773633.3,2,0,91.9,3422,65536
1789773633.3,3,0,90.5,3422,65536
1789773636.0,0,100,234.7,60515,65536
1789773636.0,1,100,234.4,60518,65536
1789773636.0,2,0,91.9,3422,65536
1789773636.0,3,0,90.7,3422,65536
1789773638.7,0,100,231.3,60515,65536
1789773638.7,1,100,233.6,60518,65536
1789773638.7,2,0,92.0,3423,65536
1789773638.7,3,0,90.6,3423,65536
1789773641.5,0,100,412.9,60515,65536
1789773641.5,1,100,418.3,60517,65536
1789773641.5,2,0,91.8,3422,65536
1789773641.5,3,0,90.4,3422,65536
1789773644.2,0,100,232.5,60515,65536
1789773644.2,1,100,232.8,60518,65536
1789773644.2,2,0,92.0,3422,65536
1789773644.2,3,0,90.3,3422,65536
1789773646.9,0,100,234.5,60515,65536
1789773646.9,1,100,232.9,60517,65536
1789773646.9,2,0,92.0,3422,65536
1789773646.9,3,0,90.7,3423,65536
1789773649.7,0,100,227.0,60516,65536
1789773649.7,1,96,220.5,60518,65536
1789773649.7,2,0,91.8,3422,65536
1789773649.7,3,0,90.7,3423,65536
1789773652.4,0,100,234.5,60515,65536
1789773652.4,1,100,233.9,60518,65536
1789773652.4,2,0,91.8,3422,65536
1789773652.4,3,0,90.5,3422,65536
