ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789772323.6,3,0,90.5,3413,65536
1789772326.3,0,79,217.7,60655,65536
1789772326.3,1,0,90.8,3421,65536
1789772326.3,2,0,92.1,3416,65536
1789772326.3,3,0,90.8,3413,65536
1789772329.1,0,82,223.3,60656,65536
1789772329.1,1,0,90.7,3422,65536
1789772329.1,2,0,92.1,3416,65536
1789772329.1,3,0,90.6,3414,65536
1789772331.8,0,81,220.7,60656,65536
1789772331.8,1,0,89.8,3422,65536
1789772331.8,2,0,91.9,3416,65536
1789772331.8,3,0,90.5,3413,65536
1789772334.6,0,81,217.4,60656,65536
1789772334.6,1,0,91.8,3422,65536
1789772334.6,2,0,92.0,3416,65536
1789772334.6,3,0,90.6,3413,65536
1789772337.3,0,82,222.4,60655,65536
1789772337.3,1,0,91.5,3421,65536
1789772337.3,2,0,92.0,3415,65536
1789772337.3,3,0,90.6,3413,65536
1789772340.1,0,81,223.4,60656,65536
1789772340.1,1,0,91.8,3422,65536
1789772340.1,2,0,92.0,3416,65536
1789772340.1,3,0,90.5,3414,65536
1789772342.8,0,82,223.5,60656,65536
1789772342.8,1,0,91.2,3421,65536
1789772342.8,2,0,91.9,3416,65536
1789772342.8,3,0,90.6,3414,65536
1789772345.5,0,82,223.3,60655,65536
1789772345.5,1,0,91.3,3421,65536
1789772345.5,2,0,92.1,3416,65536
1789772345.5,3,0,90.7,3414,65536
1789772348.3,0,81,222.8,60655,65536
1789772348.3,1,0,90.8,3422,65536
1789772348.3,2,0,92.0,3416,65536
1789772348.3,3,0,90.6,3413,65536
1789772351.0,0,81,224.1,60655,65536
1789772351.0,1,0,90.0,3421,65536
1789772351.0,2,0,91.8,3416,65536
1789772351.0,3,0,90.7,3413,65536
1789772353.8,0,81,220.1,60655,65536
1789772353.8,1,0,91.4,3421,65536
1789772353.8,2,0,92.0,3416,65536
1789772353.8,3,0,90.8,3413,65536
1789772356.5,0,81,218.2,60655,65536
1789772356.5,1,0,90.2,3421,65536
1789772356.5,2,0,92.2,3416,65536
1789772356.5,3,0,90.8,3413,65536
1789772359.2,0,81,221.9,60655,65536
1789772359.2,1,0,91.5,3422,65536
1789772359.2,2,0,91.8,3416,65536
1789772359.2,3,0,90.6,3414,65536
1789772362.0,0,81,218.9,60655,65536
1789772362.0,1,0,90.7,3422,65536
1789772362.0,2,0,91.9,3416,65536
1789772362.0,3,0,90.6,3413,65536
1789772364.7,0,81,223.8,60655,65536
1789772364.7,1,0,91.1,3421,65536
1789772364.7,2,0,91.9,3416,65536
1789772364.7,3,0,90.7,3414,65536
1789772367.4,0,81,222.4,60655,65536
1789772367.4,1,0,91.2,3421,65536
1789772367.4,2,0,91.9,3416,65536
1789772367.4,3,0,90.7,3413,65536
1789772370.2,0,83,220.2,60655,65536
1789772370.2,1,0,91.2,3422,65536
1789772370.2,2,0,92.1,3416,65536
1789772370.2,3,0,90.7,3414,65536
1789772372.9,0,81,219.6,60655,65536
1789772372.9,1,0,91.0,3422,65536
1789772372.9,2,0,92.0,3416,65536
1789772372.9,3,0,90.7,3414,65536
1789772375.6,0,82,218.0,60655,65536
1789772375.6,1,0,91.0,3421,65536
1789772375.6,2,0,92.0,3416,65536
1789772375.6,3,0,90.8,3413,65536
1789772378.4,0,81,223.5,60655,65536
1789772378.4,1,0,90.5,3422,65536
1789772378.4,2,0,92.1,3416,65536
1789772378.4,3,0,90.7,3413,65536
1789772381.2,0,81,226.6,60655,65536
1789772381.2,1,0,91.2,3422,65536
1789772381.2,2,0,92.0,3416,65536
1789772381.2,3,0,90.6,3413,65536
1789772383.9,0,82,224.6,60655,65536
1789772383.9,1,0,91.5,3421,65536
1789772383.9,2,0,92.1,3416,65536
1789772383.9,3,0,90.7,3413,65536
1789772386.6,0,81,223.0,60655,65536
1789772386.6,1,0,91.1,3421,65536
1789772386.6,2,0,92.1,3415,65536
1789772386.6,3,0,90.7,3413,65536
1789772389.3,0,82,222.8,60656,65536
1789772389.3,1,0,91.5,3421,65536
1789772389.3,2,0,92.0,3416,65536
1789772389.3,3,0,90.6,3414,65536
