ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789772044.9,0,0,103.4,60435,65536
1789772044.9,1,0,90.4,3421,65536
1789772044.9,2,0,92.1,3415,65536
1789772044.9,3,0,90.5,3413,65536
1789772047.6,0,0,94.5,60435,65536
1789772047.6,1,0,90.3,3421,65536
1789772047.6,2,0,91.9,3416,65536
1789772047.6,3,0,90.6,3413,65536
1789772050.3,0,0,94.4,60435,65536
1789772050.3,1,0,90.4,3422,65536
1789772050.3,2,0,91.8,3416,65536
1789772050.3,3,0,90.3,3414,65536
1789772053.1,0,0,94.6,60435,65536
1789772053.1,1,0,90.3,3422,65536
1789772053.1,2,0,91.7,3415,65536
1789772053.1,3,0,90.3,3413,65536
1789772055.8,0,0,94.4,60435,65536
1789772055.8,1,0,90.2,3421,65536
1789772055.8,2,0,91.8,3415,65536
1789772055.8,3,0,90.5,3413,65536
1789772058.5,0,0,94.6,60435,65536
1789772058.5,1,0,90.3,3422,65536
1789772058.5,2,0,91.9,3416,65536
1789772058.5,3,0,90.4,3413,65536
1789772061.3,0,0,94.5,60435,65536
1789772061.3,1,0,90.4,3421,65536
1789772061.3,2,0,91.9,3416,65536
1789772061.3,3,0,90.4,3413,65536
1789772064.0,0,0,94.6,60435,65536
1789772064.0,1,0,90.3,3421,65536
1789772064.0,2,0,92.0,3416,65536
1789772064.0,3,0,90.6,3414,65536
1789772066.8,0,0,94.5,60435,65536
1789772066.8,1,0,90.2,3422,65536
1789772066.8,2,0,91.9,3416,65536
1789772066.8,3,0,90.5,3414,65536
1789772069.5,0,98,219.5,60496,65536
1789772069.5,1,0,91.0,3422,65536
1789772069.5,2,0,91.7,3416,65536
1789772069.5,3,0,90.5,3414,65536
1789772072.2,0,100,221.6,60495,65536
1789772072.2,1,0,90.5,3422,65536
1789772072.2,2,0,91.8,3415,65536
1789772072.2,3,0,90.4,3414,65536
1789772075.0,0,100,218.2,60495,65536
1789772075.0,1,0,90.8,3421,65536
1789772075.0,2,0,91.6,3415,65536
1789772075.0,3,0,90.6,3413,65536
1789772077.7,0,100,326.3,60495,65536
1789772077.7,1,0,90.9,3421,65536
1789772077.7,2,0,92.1,3416,65536
1789772077.7,3,0,90.4,3413,65536
1789772080.5,0,97,219.4,60496,65536
1789772080.5,1,0,90.4,3422,65536
1789772080.5,2,0,91.7,3416,65536
1789772080.5,3,0,90.4,3414,65536
1789772083.2,0,100,221.3,60495,65536
1789772083.2,1,0,91.0,3422,65536
1789772083.2,2,0,91.8,3415,65536
1789772083.2,3,0,90.5,3413,65536
1789772086.0,0,100,219.9,60495,65536
1789772086.0,1,0,91.4,3422,65536
1789772086.0,2,0,91.8,3415,65536
1789772086.0,3,0,90.5,3413,65536
1789772088.7,0,95,243.4,60495,65536
1789772088.7,1,0,91.2,3422,65536
1789772088.7,2,0,91.8,3416,65536
1789772088.7,3,0,90.7,3414,65536
1789772091.4,0,98,221.1,60495,65536
1789772091.4,1,0,90.8,3421,65536
1789772091.4,2,0,91.9,3416,65536
1789772091.4,3,0,90.3,3414,65536
1789772094.2,0,100,220.3,60495,65536
1789772094.2,1,0,90.9,3421,65536
1789772094.2,2,0,91.8,3416,65536
1789772094.2,3,0,90.4,3413,65536
1789772096.9,0,100,216.0,60495,65536
1789772096.9,1,0,90.6,3421,65536
1789772096.9,2,0,92.0,3416,65536
1789772096.9,3,0,90.5,3413,65536
