ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789773207.7,0,0,96.0,60310,65536
1789773207.7,1,0,91.4,60311,65536
1789773207.7,2,0,92.8,60304,65536
1789773207.7,3,0,91.1,60305,65536
1789773210.5,0,0,97.6,60311,65536
1789773210.5,1,0,90.6,60311,65536
1789773210.5,2,0,92.0,60304,65536
1789773210.5,3,0,90.7,60304,65536
1789773213.2,0,0,94.2,60311,65536
1789773213.2,1,0,90.5,60311,65536
1789773213.2,2,0,92.0,60304,65536
1789773213.2,3,0,90.7,60304,65536
1789773216.0,0,0,94.3,60310,65536
1789773216.0,1,0,90.4,60311,65536
1789773216.0,2,0,91.8,60304,65536
1789773216.0,3,0,90.7,60304,65536
1789773218.7,0,0,94.2,60310,65536
1789773218.7,1,0,90.6,60311,65536
1789773218.7,2,0,92.0,60305,65536
1789773218.7,3,0,90.8,60305,65536
1789773221.4,0,0,94.3,60311,65536
1789773221.4,1,0,90.3,60311,65536
1789773221.4,2,0,92.1,60305,65536
1789773221.4,3,0,90.5,60305,65536
1789773224.2,0,0,94.4,60311,65536
1789773224.2,1,0,90.5,60311,65536
1789773224.2,2,0,92.1,60305,65536
1789773224.2,3,0,90.7,60305,65536
1789773226.9,0,0,94.6,60310,65536
1789773226.9,1,0,90.7,60311,65536
1789773226.9,2,0,92.2,60305,65536
1789773226.9,3,0,90.9,60305,65536
1789773229.7,0,0,94.6,60311,65536
1789773229.7,1,0,90.7,60311,65536
1789773229.7,2,0,92.0,60305,65536
1789773229.7,3,0,90.7,60304,65536
1789773232.4,0,65,157.4,60371,65536
1789773232.4,1,59,153.1,60371,65536
1789773232.4,2,68,157.0,60364,65536
1789773232.4,3,66,152.3,60364,65536
1789773235.1,0,67,155.2,60371,65536
1789773235.1,1,66,158.0,60371,65536
1789773235.1,2,67,154.8,60364,65536
1789773235.1,3,62,155.2,60364,65536
1789773237.9,0,68,156.6,60370,65536
1789773237.9,1,57,151.7,60371,65536
1789773237.9,2,66,153.6,60365,65536
1789773237.9,3,71,151.2,60364,65536
1789773240.6,0,64,156.9,60370,65536
1789773240.6,1,61,154.7,60371,65536
1789773240.6,2,67,152.2,60364,65536
1789773240.6,3,69,156.4,60365,65536
1789773243.3,0,86,193.6,60371,65536
1789773243.3,1,49,186.4,60370,65536
1789773243.3,2,87,206.5,60364,65536
1789773243.3,3,42,204.5,60364,65536
1789773246.1,0,66,156.3,60371,65536
1789773246.1,1,67,152.0,60371,65536
1789773246.1,2,69,152.7,60364,65536
1789773246.1,3,59,149.6,60364,65536
1789773248.8,0,73,159.2,60370,65536
1789773248.8,1,64,157.8,60371,65536
1789773248.8,2,70,154.9,60365,65536
1789773248.8,3,65,154.9,60365,65536
