ts,card,aicore_pct,power_w,hbm_used_mb,hbm_total_mb
1789772829.3,0,0,103.3,60371,65536
1789772829.3,1,0,97.1,60372,65536
1789772829.3,2,0,92.0,3416,65536
1789772829.3,3,0,90.6,3414,65536
1789772832.0,0,0,94.5,60371,65536
1789772832.0,1,0,90.8,60371,65536
1789772832.0,2,0,91.9,3416,65536
1789772832.0,3,0,90.8,3413,65536
1789772834.8,0,0,94.7,60371,65536
1789772834.8,1,0,90.7,60371,65536
1789772834.8,2,0,92.1,3416,65536
1789772834.8,3,0,90.6,3413,65536
1789772837.5,0,0,94.7,60371,65536
1789772837.5,1,0,90.7,60371,65536
1789772837.5,2,0,91.9,3416,65536
1789772837.5,3,0,90.5,3413,65536
1789772840.3,0,0,94.6,60371,65536
1789772840.3,1,0,90.5,60372,65536
1789772840.3,2,0,92.0,3416,65536
1789772840.3,3,0,90.8,3413,65536
1789772843.1,0,0,94.5,60370,65536
1789772843.1,1,0,90.7,60371,65536
1789772843.1,2,0,92.0,3415,65536
1789772843.1,3,0,90.7,3413,65536
1789772845.8,0,0,94.4,60370,65536
1789772845.8,1,0,90.6,60371,65536
1789772845.8,2,0,92.0,3416,65536
1789772845.8,3,0,90.7,3414,65536
1789772848.5,0,0,94.5,60370,65536
1789772848.5,1,0,90.6,60371,65536
1789772848.5,2,0,91.8,3416,65536
1789772848.5,3,0,90.5,3414,65536
1789772851.3,0,0,94.3,60371,65536
1789772851.3,1,0,90.6,60371,65536
1789772851.3,2,0,92.0,3416,65536
1789772851.3,3,0,90.5,3414,65536
1789772854.0,0,81,192.5,60413,65536
1789772854.0,1,80,189.2,60413,65536
1789772854.0,2,0,92.1,3415,65536
1789772854.0,3,0,90.4,3414,65536
1789772856.8,0,85,191.7,60413,65536
1789772856.8,1,83,189.4,60413,65536
1789772856.8,2,0,92.2,3415,65536
1789772856.8,3,0,90.7,3413,65536
1789772859.5,0,84,188.5,60413,65536
1789772859.5,1,51,170.8,60413,65536
1789772859.5,2,0,92.1,3416,65536
1789772859.5,3,0,90.4,3414,65536
1789772862.2,0,83,193.4,60415,65536
1789772862.2,1,82,186.5,60415,65536
1789772862.2,2,0,92.0,3416,65536
1789772862.2,3,0,90.5,3414,65536
1789772865.0,0,87,190.6,60414,65536
1789772865.0,1,83,189.4,60415,65536
1789772865.0,2,0,91.8,3416,65536
1789772865.0,3,0,90.7,3414,65536
1789772867.7,0,81,203.1,60414,65536
1789772867.7,1,81,194.1,60415,65536
1789772867.7,2,0,92.0,3417,65536
1789772867.7,3,0,90.5,3413,65536
1789772870.5,0,85,191.3,60415,65536
1789772870.5,1,83,189.3,60415,65536
1789772870.5,2,0,91.9,3416,65536
1789772870.5,3,0,90.6,3414,65536
1789772873.2,0,86,191.6,60415,65536
1789772873.2,1,85,191.2,60415,65536
1789772873.2,2,0,91.9,3416,65536
1789772873.2,3,0,90.7,3414,65536
